
-------------------
Convergence Report:
-------------------
"Bus.Node", "Error", "|V|","Vbase"
"sx2935547b.1"     ,    0.00005,  1.19152E+0002,  1.20089E+0002
"sx2935547b.2"     ,    0.00005,  1.20654E+0002,  1.20089E+0002
"sx3215385a.1"     ,    0.00004,  1.16198E+0002,  1.20089E+0002
"sx3215385a.2"     ,    0.00004,  1.13250E+0002,  1.20089E+0002
"sx3215385b.1"     ,    0.00002,  1.17824E+0002,  1.20089E+0002
"sx3215385b.2"     ,    0.00002,  1.12198E+0002,  1.20089E+0002
"sx3215385c.1"     ,    0.00001,  1.18937E+0002,  1.20089E+0002
"sx3215385c.2"     ,    0.00001,  1.21613E+0002,  1.20089E+0002
"sx2841622a.1"     ,    0.00010,  1.19704E+0002,  1.20089E+0002
"sx2841622a.2"     ,    0.00010,  1.18643E+0002,  1.20089E+0002
"sx2879062c.1"     ,    0.00001,  1.19205E+0002,  1.20089E+0002
"sx2879062c.2"     ,    0.00001,  1.20990E+0002,  1.20089E+0002
"sx2917255c.1"     ,    0.00001,  1.23474E+0002,  1.20089E+0002
"sx2917255c.2"     ,    0.00001,  1.22718E+0002,  1.20089E+0002
"sx3160862c.1"     ,    0.00001,  1.24175E+0002,  1.20089E+0002
"sx3160862c.2"     ,    0.00001,  1.22536E+0002,  1.20089E+0002
"sx3067447a.1"     ,    0.00006,  1.12133E+0002,  1.20089E+0002
"sx3067447a.2"     ,    0.00006,  1.10977E+0002,  1.20089E+0002
"sx3179637c.1"     ,    0.00000,  1.20506E+0002,  1.20089E+0002
"sx3179637c.2"     ,    0.00000,  1.22330E+0002,  1.20089E+0002
"sx2822867b.1"     ,    0.00006,  1.26087E+0002,  1.20089E+0002
"sx2822867b.2"     ,    0.00006,  1.24353E+0002,  1.20089E+0002
"sx2766741a.1"     ,    0.00010,  1.20052E+0002,  1.20089E+0002
"sx2766741a.2"     ,    0.00010,  1.17296E+0002,  1.20089E+0002
"sx2897807b.1"     ,    0.00006,  1.25579E+0002,  1.20089E+0002
"sx2897807b.2"     ,    0.00006,  1.27300E+0002,  1.20089E+0002
"sx2823611a.1"     ,    0.00002,  1.22543E+0002,  1.20089E+0002
"sx2823611a.2"     ,    0.00002,  1.21195E+0002,  1.20089E+0002
"sx3141398a.1"     ,    0.00010,  1.17287E+0002,  1.20089E+0002
"sx3141398a.2"     ,    0.00011,  1.15767E+0002,  1.20089E+0002
"sx3235251c.1"     ,    0.00001,  1.22660E+0002,  1.20089E+0002
"sx3235251c.2"     ,    0.00001,  1.20504E+0002,  1.20089E+0002
"sx2935551c.1"     ,    0.00001,  1.19253E+0002,  1.20089E+0002
"sx2935551c.2"     ,    0.00001,  1.20826E+0002,  1.20089E+0002
"sx3235252b.1"     ,    0.00006,  1.23758E+0002,  1.20089E+0002
"sx3235252b.2"     ,    0.00006,  1.26494E+0002,  1.20089E+0002
"sx2917328b.1"     ,    0.00002,  1.19600E+0002,  1.20089E+0002
"sx2917328b.2"     ,    0.00002,  1.17419E+0002,  1.20089E+0002
"sx2989565a.1"     ,    0.00004,  1.16786E+0002,  1.20089E+0002
"sx2989565a.2"     ,    0.00004,  1.18088E+0002,  1.20089E+0002
"sx2692655c.1"     ,    0.00001,  1.23052E+0002,  1.20089E+0002
"sx2692655c.2"     ,    0.00001,  1.22856E+0002,  1.20089E+0002
"sx2861219b.1"     ,    0.00002,  1.20226E+0002,  1.20089E+0002
"sx2861219b.2"     ,    0.00002,  1.17492E+0002,  1.20089E+0002
"sx2674051a.1"     ,    0.00004,  1.18234E+0002,  1.20089E+0002
"sx2674051a.2"     ,    0.00004,  1.17099E+0002,  1.20089E+0002
"sx2804249c.1"     ,    0.00001,  1.21405E+0002,  1.20089E+0002
"sx2804249c.2"     ,    0.00001,  1.22074E+0002,  1.20089E+0002
"sx3030205c.1"     ,    0.00001,  1.23109E+0002,  1.20089E+0002
"sx3030205c.2"     ,    0.00001,  1.24001E+0002,  1.20089E+0002
"sx3085395a.1"     ,    0.00005,  1.17408E+0002,  1.20089E+0002
"sx3085395a.2"     ,    0.00005,  1.19112E+0002,  1.20089E+0002
"sx2767409b.1"     ,    0.00002,  1.18025E+0002,  1.20089E+0002
"sx2767409b.2"     ,    0.00002,  1.19401E+0002,  1.20089E+0002
"sx3217064b.1"     ,    0.00002,  1.20063E+0002,  1.20089E+0002
"sx3217064b.2"     ,    0.00002,  1.17310E+0002,  1.20089E+0002
"sx2729405b.1"     ,    0.00003,  1.20631E+0002,  1.20089E+0002
"sx2729405b.2"     ,    0.00003,  1.22879E+0002,  1.20089E+0002
"sx3179699b.1"     ,    0.00003,  1.23027E+0002,  1.20089E+0002
"sx3179699b.2"     ,    0.00003,  1.19814E+0002,  1.20089E+0002
"sx2898526c.1"     ,    0.00001,  1.22094E+0002,  1.20089E+0002
"sx2898526c.2"     ,    0.00001,  1.23279E+0002,  1.20089E+0002
"sx2674052c.1"     ,    0.00001,  1.21898E+0002,  1.20089E+0002
"sx2674052c.2"     ,    0.00001,  1.20690E+0002,  1.20089E+0002
"sx2851933a.1"     ,    0.00011,  1.16407E+0002,  1.20089E+0002
"sx2851933a.2"     ,    0.00010,  1.17346E+0002,  1.20089E+0002
"sx2851933b.1"     ,    0.00006,  1.29079E+0002,  1.20089E+0002
"sx2851933b.2"     ,    0.00006,  1.27093E+0002,  1.20089E+0002
"sx2851933c.1"     ,    0.00001,  1.20619E+0002,  1.20089E+0002
"sx2851933c.2"     ,    0.00001,  1.22064E+0002,  1.20089E+0002
"sx2860492c.1"     ,    0.00001,  1.21335E+0002,  1.20089E+0002
"sx2860492c.2"     ,    0.00001,  1.22842E+0002,  1.20089E+0002
"sx3197645a.1"     ,    0.00005,  1.17595E+0002,  1.20089E+0002
"sx3197645a.2"     ,    0.00005,  1.15872E+0002,  1.20089E+0002
"sx3048211a.1"     ,    0.00005,  1.16179E+0002,  1.20089E+0002
"sx3048211a.2"     ,    0.00005,  1.16544E+0002,  1.20089E+0002
"sx2804253a.1"     ,    0.00005,  1.18615E+0002,  1.20089E+0002
"sx2804253a.2"     ,    0.00005,  1.19060E+0002,  1.20089E+0002
"sx3178981b.1"     ,    0.00003,  1.17831E+0002,  1.20089E+0002
"sx3178981b.2"     ,    0.00003,  1.19633E+0002,  1.20089E+0002
"sx2785525c.1"     ,    0.00001,  1.22568E+0002,  1.20089E+0002
"sx2785525c.2"     ,    0.00001,  1.20832E+0002,  1.20089E+0002
"sx2860483b.1"     ,    0.00006,  1.25479E+0002,  1.20089E+0002
"sx2860483b.2"     ,    0.00006,  1.23655E+0002,  1.20089E+0002
"sx3141397b.1"     ,    0.00006,  1.23563E+0002,  1.20089E+0002
"sx3141397b.2"     ,    0.00006,  1.25564E+0002,  1.20089E+0002
"sx3253995c.1"     ,    0.00001,  1.25462E+0002,  1.20089E+0002
"sx3253995c.2"     ,    0.00001,  1.23366E+0002,  1.20089E+0002
"sx2710536a.1"     ,    0.00010,  1.18958E+0002,  1.20089E+0002
"sx2710536a.2"     ,    0.00010,  1.16982E+0002,  1.20089E+0002
"sx3197638a.1"     ,    0.00010,  1.16980E+0002,  1.20089E+0002
"sx3197638a.2"     ,    0.00010,  1.19063E+0002,  1.20089E+0002
"sx2935557a.1"     ,    0.00011,  1.16715E+0002,  1.20089E+0002
"sx2935557a.2"     ,    0.00010,  1.18744E+0002,  1.20089E+0002
"sx2673311a.1"     ,    0.00010,  1.17188E+0002,  1.20089E+0002
"sx2673311a.2"     ,    0.00010,  1.18846E+0002,  1.20089E+0002
"sx2729413a.1"     ,    0.00010,  1.18922E+0002,  1.20089E+0002
"sx2729413a.2"     ,    0.00010,  1.18907E+0002,  1.20089E+0002
"sx3122848c.1"     ,    0.00001,  1.25031E+0002,  1.20089E+0002
"sx3122848c.2"     ,    0.00001,  1.23307E+0002,  1.20089E+0002
"sx2973169a.1"     ,    0.00010,  1.16891E+0002,  1.20089E+0002
"sx2973169a.2"     ,    0.00010,  1.17061E+0002,  1.20089E+0002
"sx2822868a.1"     ,    0.00010,  1.17687E+0002,  1.20089E+0002
"sx2822868a.2"     ,    0.00011,  1.16273E+0002,  1.20089E+0002
"sx2860493a.1"     ,    0.00010,  1.16839E+0002,  1.20089E+0002
"sx2860493a.2"     ,    0.00011,  1.16669E+0002,  1.20089E+0002
"sx3178976a.1"     ,    0.00010,  1.17407E+0002,  1.20089E+0002
"sx3178976a.2"     ,    0.00011,  1.16547E+0002,  1.20089E+0002
"sx2673317a.1"     ,    0.00011,  1.15815E+0002,  1.20089E+0002
"sx2673317a.2"     ,    0.00010,  1.17416E+0002,  1.20089E+0002
"sx2729428a.1"     ,    0.00011,  1.16624E+0002,  1.20089E+0002
"sx2729428a.2"     ,    0.00010,  1.16905E+0002,  1.20089E+0002
"sx2973159a.1"     ,    0.00011,  1.15855E+0002,  1.20089E+0002
"sx2973159a.2"     ,    0.00010,  1.17563E+0002,  1.20089E+0002
"sx3254216a.1"     ,    0.00011,  1.14463E+0002,  1.20089E+0002
"sx3254216a.2"     ,    0.00010,  1.17102E+0002,  1.20089E+0002
"sx2973180b.1"     ,    0.00006,  1.25252E+0002,  1.20089E+0002
"sx2973180b.2"     ,    0.00006,  1.22511E+0002,  1.20089E+0002
"sx3066816a.1"     ,    0.00011,  1.16017E+0002,  1.20089E+0002
"sx3066816a.2"     ,    0.00010,  1.17890E+0002,  1.20089E+0002
"sx3216351a.1"     ,    0.00010,  1.16842E+0002,  1.20089E+0002
"sx3216351a.2"     ,    0.00011,  1.16651E+0002,  1.20089E+0002
"sx2841635a.1"     ,    0.00010,  1.19749E+0002,  1.20089E+0002
"sx2841635a.2"     ,    0.00010,  1.19195E+0002,  1.20089E+0002
"sx3254217c.1"     ,    0.00001,  1.21287E+0002,  1.20089E+0002
"sx3254217c.2"     ,    0.00001,  1.24416E+0002,  1.20089E+0002
"sx2822870c.1"     ,    0.00001,  1.22182E+0002,  1.20089E+0002
"sx2822870c.2"     ,    0.00001,  1.23782E+0002,  1.20089E+0002
"sx2766725c.1"     ,    0.00001,  1.22264E+0002,  1.20089E+0002
"sx2766725c.2"     ,    0.00001,  1.23700E+0002,  1.20089E+0002
"sx2879078a.1"     ,    0.00010,  1.17286E+0002,  1.20089E+0002
"sx2879078a.2"     ,    0.00011,  1.16659E+0002,  1.20089E+0002
"sx3048221a.1"     ,    0.00010,  1.18017E+0002,  1.20089E+0002
"sx3048221a.2"     ,    0.00011,  1.15423E+0002,  1.20089E+0002
"sx2879092c.1"     ,    0.00001,  1.20196E+0002,  1.20089E+0002
"sx2879092c.2"     ,    0.00001,  1.22508E+0002,  1.20089E+0002
"sx2691954b.1"     ,    0.00003,  1.16447E+0002,  1.20089E+0002
"sx2691954b.2"     ,    0.00003,  1.16771E+0002,  1.20089E+0002
"sx3104135a.1"     ,    0.00005,  1.15347E+0002,  1.20089E+0002
"sx3104135a.2"     ,    0.00005,  1.14837E+0002,  1.20089E+0002
"sx2991943c.1"     ,    0.00001,  1.20896E+0002,  1.20089E+0002
"sx2991943c.2"     ,    0.00001,  1.21820E+0002,  1.20089E+0002
"sx3233353a.1"     ,    0.00010,  1.18656E+0002,  1.20089E+0002
"sx3233353a.2"     ,    0.00010,  1.17900E+0002,  1.20089E+0002
"sx3141403a.1"     ,    0.00010,  1.17266E+0002,  1.20089E+0002
"sx3141403a.2"     ,    0.00010,  1.19186E+0002,  1.20089E+0002
"sx2785546a.1"     ,    0.00010,  1.17055E+0002,  1.20089E+0002
"sx2785546a.2"     ,    0.00010,  1.19324E+0002,  1.20089E+0002
"sx2879087a.1"     ,    0.00010,  1.18988E+0002,  1.20089E+0002
"sx2879087a.2"     ,    0.00010,  1.17964E+0002,  1.20089E+0002
"sx2785531a.1"     ,    0.00010,  1.18941E+0002,  1.20089E+0002
"sx2785531a.2"     ,    0.00010,  1.18203E+0002,  1.20089E+0002
"sx3216358a.1"     ,    0.00010,  1.17712E+0002,  1.20089E+0002
"sx3216358a.2"     ,    0.00010,  1.18875E+0002,  1.20089E+0002
"sx2748139b.1"     ,    0.00006,  1.25366E+0002,  1.20089E+0002
"sx2748139b.2"     ,    0.00006,  1.26937E+0002,  1.20089E+0002
"sx2935559a.1"     ,    0.00005,  1.14017E+0002,  1.20089E+0002
"sx2935559a.2"     ,    0.00005,  1.15133E+0002,  1.20089E+0002
"sx3048231b.1"     ,    0.00003,  1.14759E+0002,  1.20089E+0002
"sx3048231b.2"     ,    0.00003,  1.19372E+0002,  1.20089E+0002
"sx2691959b.1"     ,    0.00003,  1.18307E+0002,  1.20089E+0002
"sx2691959b.2"     ,    0.00003,  1.17866E+0002,  1.20089E+0002
"sx2731712b.1"     ,    0.00006,  1.26153E+0002,  1.20089E+0002
"sx2731712b.2"     ,    0.00006,  1.27484E+0002,  1.20089E+0002
"sx3010580b.1"     ,    0.00006,  1.26628E+0002,  1.20089E+0002
"sx3010580b.2"     ,    0.00006,  1.27464E+0002,  1.20089E+0002
"sx3216361b.1"     ,    0.00006,  1.26987E+0002,  1.20089E+0002
"sx3216361b.2"     ,    0.00006,  1.26854E+0002,  1.20089E+0002
"sx2879089c.1"     ,    0.00001,  1.19535E+0002,  1.20089E+0002
"sx2879089c.2"     ,    0.00001,  1.23868E+0002,  1.20089E+0002
"sx3232301c.1"     ,    0.00001,  1.22614E+0002,  1.20089E+0002
"sx3232301c.2"     ,    0.00001,  1.17903E+0002,  1.20089E+0002
"sx2763811c.1"     ,    0.00001,  1.18868E+0002,  1.20089E+0002
"sx2763811c.2"     ,    0.00001,  1.21524E+0002,  1.20089E+0002
"sx2970258c.1"     ,    0.00001,  1.21095E+0002,  1.20089E+0002
"sx2970258c.2"     ,    0.00001,  1.21514E+0002,  1.20089E+0002
"sx2763812c.1"     ,    0.00001,  1.21975E+0002,  1.20089E+0002
"sx2763812c.2"     ,    0.00001,  1.18334E+0002,  1.20089E+0002
"sx3101194c.1"     ,    0.00001,  1.15769E+0002,  1.20089E+0002
"sx3101194c.2"     ,    0.00001,  1.24240E+0002,  1.20089E+0002
"sx2916625b.1"     ,    0.00003,  1.17641E+0002,  1.20089E+0002
"sx2916625b.2"     ,    0.00003,  1.17964E+0002,  1.20089E+0002
"sx2955047a.1"     ,    0.00006,  1.09970E+0002,  1.20089E+0002
"sx2955047a.2"     ,    0.00006,  1.10859E+0002,  1.20089E+0002
"sx3066830b.1"     ,    0.00006,  1.25781E+0002,  1.20089E+0002
"sx3066830b.2"     ,    0.00006,  1.22900E+0002,  1.20089E+0002
"sx2673343b.1"     ,    0.00006,  1.23709E+0002,  1.20089E+0002
"sx2673343b.2"     ,    0.00006,  1.25661E+0002,  1.20089E+0002
"sx2766748a.1"     ,    0.00010,  1.18705E+0002,  1.20089E+0002
"sx2766748a.2"     ,    0.00010,  1.17845E+0002,  1.20089E+0002
"sx2897801a.1"     ,    0.00010,  1.18147E+0002,  1.20089E+0002
"sx2897801a.2"     ,    0.00010,  1.18539E+0002,  1.20089E+0002
"sx2897805a.1"     ,    0.00010,  1.19945E+0002,  1.20089E+0002
"sx2897805a.2"     ,    0.00010,  1.17909E+0002,  1.20089E+0002
"sx3086098a.1"     ,    0.00003,  1.19777E+0002,  1.20089E+0002
"sx3086098a.2"     ,    0.00003,  1.18091E+0002,  1.20089E+0002
"sx3104155c.1"     ,    0.00001,  1.20497E+0002,  1.20089E+0002
"sx3104155c.2"     ,    0.00001,  1.18848E+0002,  1.20089E+0002
"sx2710543c.1"     ,    0.00001,  1.21417E+0002,  1.20089E+0002
"sx2710543c.2"     ,    0.00001,  1.22948E+0002,  1.20089E+0002
"sx2861197c.1"     ,    0.00001,  1.23259E+0002,  1.20089E+0002
"sx2861197c.2"     ,    0.00001,  1.23447E+0002,  1.20089E+0002
"sx2992657a.1"     ,    0.00004,  1.17399E+0002,  1.20089E+0002
"sx2992657a.2"     ,    0.00004,  1.17347E+0002,  1.20089E+0002
"sx3254237a.1"     ,    0.00005,  1.13562E+0002,  1.20089E+0002
"sx3254237a.2"     ,    0.00005,  1.10525E+0002,  1.20089E+0002
"sx2710544a.1"     ,    0.00010,  1.16908E+0002,  1.20089E+0002
"sx2710544a.2"     ,    0.00011,  1.15270E+0002,  1.20089E+0002
"sx2917359a.1"     ,    0.00004,  1.16826E+0002,  1.20089E+0002
"sx2917359a.2"     ,    0.00004,  1.18402E+0002,  1.20089E+0002
"sx3122847a.1"     ,    0.00010,  1.18531E+0002,  1.20089E+0002
"sx3122847a.2"     ,    0.00010,  1.18324E+0002,  1.20089E+0002
"sx3029520b.1"     ,    0.00006,  1.24625E+0002,  1.20089E+0002
"sx3029520b.2"     ,    0.00006,  1.23891E+0002,  1.20089E+0002
"sx3150961c.1"     ,    0.00001,  1.21252E+0002,  1.20089E+0002
"sx3150961c.2"     ,    0.00001,  1.24222E+0002,  1.20089E+0002
"sx2684420b.1"     ,    0.00006,  1.23716E+0002,  1.20089E+0002
"sx2684420b.2"     ,    0.00006,  1.25101E+0002,  1.20089E+0002
"sx2685809a.1"     ,    0.00010,  1.21267E+0002,  1.20089E+0002
"sx2685809a.2"     ,    0.00010,  1.20846E+0002,  1.20089E+0002
"sx3097861c.1"     ,    0.00001,  1.25153E+0002,  1.20089E+0002
"sx3097861c.2"     ,    0.00001,  1.25032E+0002,  1.20089E+0002
"sx2798067b.1"     ,    0.00003,  1.17294E+0002,  1.20089E+0002
"sx2798067b.2"     ,    0.00003,  1.18119E+0002,  1.20089E+0002
"sx2929261a.1"     ,    0.00010,  1.20254E+0002,  1.20089E+0002
"sx2929261a.2"     ,    0.00010,  1.19557E+0002,  1.20089E+0002
"sx2891575c.1"     ,    0.00000,  1.21669E+0002,  1.20089E+0002
"sx2891575c.2"     ,    0.00000,  1.21693E+0002,  1.20089E+0002
"sx2685805a.1"     ,    0.00010,  1.17023E+0002,  1.20089E+0002
"sx2685805a.2"     ,    0.00010,  1.18086E+0002,  1.20089E+0002
"sx3225319b.1"     ,    0.00003,  1.13380E+0002,  1.20089E+0002
"sx3225319b.2"     ,    0.00003,  1.14591E+0002,  1.20089E+0002
"sx2925506c.1"     ,    0.00001,  1.22916E+0002,  1.20089E+0002
"sx2925506c.2"     ,    0.00001,  1.21482E+0002,  1.20089E+0002
"sx2983432a.1"     ,    0.00010,  1.20922E+0002,  1.20089E+0002
"sx2983432a.2"     ,    0.00010,  1.18399E+0002,  1.20089E+0002
"sx2948732b.1"     ,    0.00006,  1.27073E+0002,  1.20089E+0002
"sx2948732b.2"     ,    0.00006,  1.25067E+0002,  1.20089E+0002
"sx2911069b.1"     ,    0.00006,  1.25087E+0002,  1.20089E+0002
"sx2911069b.2"     ,    0.00006,  1.27062E+0002,  1.20089E+0002
"sx2724120c.1"     ,    0.00001,  1.21602E+0002,  1.20089E+0002
"sx2724120c.2"     ,    0.00001,  1.21640E+0002,  1.20089E+0002
"sx2858175a.1"     ,    0.00011,  1.15306E+0002,  1.20089E+0002
"sx2858175a.2"     ,    0.00011,  1.16187E+0002,  1.20089E+0002
"sx3251807a.1"     ,    0.00011,  1.16306E+0002,  1.20089E+0002
"sx3251807a.2"     ,    0.00011,  1.14644E+0002,  1.20089E+0002
"sx3231269b.1"     ,    0.00006,  1.25084E+0002,  1.20089E+0002
"sx3231269b.2"     ,    0.00006,  1.27059E+0002,  1.20089E+0002
"sx3081380a.1"     ,    0.00004,  1.17142E+0002,  1.20089E+0002
"sx3081380a.2"     ,    0.00004,  1.18364E+0002,  1.20089E+0002
"sx3139103a.1"     ,    0.00011,  1.16654E+0002,  1.20089E+0002
"sx3139103a.2"     ,    0.00011,  1.14563E+0002,  1.20089E+0002
"sx2876814a.1"     ,    0.00010,  1.18308E+0002,  1.20089E+0002
"sx2876814a.2"     ,    0.00010,  1.17322E+0002,  1.20089E+0002
"sx3120503a.1"     ,    0.00011,  1.15351E+0002,  1.20089E+0002
"sx3120503a.2"     ,    0.00011,  1.16037E+0002,  1.20089E+0002
"sx3120504a.1"     ,    0.00011,  1.15918E+0002,  1.20089E+0002
"sx3120504a.2"     ,    0.00011,  1.15457E+0002,  1.20089E+0002
"sx2875754c.1"     ,    0.00001,  1.19560E+0002,  1.20089E+0002
"sx2875754c.2"     ,    0.00001,  1.23181E+0002,  1.20089E+0002
"sx3195327a.1"     ,    0.00011,  1.16321E+0002,  1.20089E+0002
"sx3195327a.2"     ,    0.00011,  1.15382E+0002,  1.20089E+0002
"sx2763407c.1"     ,    0.00000,  1.22881E+0002,  1.20089E+0002
"sx2763407c.2"     ,    0.00000,  1.22198E+0002,  1.20089E+0002
"sx2688692b.1"     ,    0.00002,  1.16695E+0002,  1.20089E+0002
"sx2688692b.2"     ,    0.00002,  1.16542E+0002,  1.20089E+0002
"sx2688693c.1"     ,    0.00001,  1.22356E+0002,  1.20089E+0002
"sx2688693c.2"     ,    0.00001,  1.20480E+0002,  1.20089E+0002
"sx2913406b.1"     ,    0.00006,  1.24943E+0002,  1.20089E+0002
"sx2913406b.2"     ,    0.00006,  1.22583E+0002,  1.20089E+0002
"sx2989571a.1"     ,    0.00011,  1.15577E+0002,  1.20089E+0002
"sx2989571a.2"     ,    0.00011,  1.15747E+0002,  1.20089E+0002
"sx2764411c.1"     ,    0.00000,  1.22289E+0002,  1.20089E+0002
"sx2764411c.2"     ,    0.00000,  1.21020E+0002,  1.20089E+0002
"sx3119793b.1"     ,    0.00003,  1.18350E+0002,  1.20089E+0002
"sx3119793b.2"     ,    0.00003,  1.18414E+0002,  1.20089E+0002
"sx3251808a.1"     ,    0.00011,  1.16780E+0002,  1.20089E+0002
"sx3251808a.2"     ,    0.00011,  1.15225E+0002,  1.20089E+0002
"sx3027133a.1"     ,    0.00010,  1.18281E+0002,  1.20089E+0002
"sx3027133a.2"     ,    0.00010,  1.18150E+0002,  1.20089E+0002
"sx2857591a.1"     ,    0.00010,  1.17756E+0002,  1.20089E+0002
"sx2857591a.2"     ,    0.00010,  1.19122E+0002,  1.20089E+0002
"sx2726983a.1"     ,    0.00011,  1.15592E+0002,  1.20089E+0002
"sx2726983a.2"     ,    0.00011,  1.15729E+0002,  1.20089E+0002
"sx3157167a.1"     ,    0.00007,  1.16277E+0002,  1.20089E+0002
"sx3157167a.2"     ,    0.00007,  1.16697E+0002,  1.20089E+0002
"sx3082993a.1"     ,    0.00011,  1.14680E+0002,  1.20089E+0002
"sx3082993a.2"     ,    0.00011,  1.16114E+0002,  1.20089E+0002
"sx3120376a.1"     ,    0.00010,  1.19782E+0002,  1.20089E+0002
"sx3120376a.2"     ,    0.00010,  1.17271E+0002,  1.20089E+0002
"sx2989432b.1"     ,    0.00006,  1.25601E+0002,  1.20089E+0002
"sx2989432b.2"     ,    0.00006,  1.23103E+0002,  1.20089E+0002
"sx3120484c.1"     ,    0.00001,  1.23768E+0002,  1.20089E+0002
"sx3120484c.2"     ,    0.00001,  1.23767E+0002,  1.20089E+0002
"sx2820528c.1"     ,    0.00001,  1.23471E+0002,  1.20089E+0002
"sx2820528c.2"     ,    0.00001,  1.23550E+0002,  1.20089E+0002
"sx2745799c.1"     ,    0.00001,  1.23055E+0002,  1.20089E+0002
"sx2745799c.2"     ,    0.00001,  1.23961E+0002,  1.20089E+0002
"sx3270814a.1"     ,    0.00010,  1.17149E+0002,  1.20089E+0002
"sx3270814a.2"     ,    0.00010,  1.19622E+0002,  1.20089E+0002
"sx2801895b.1"     ,    0.00003,  1.14393E+0002,  1.20089E+0002
"sx2801895b.2"     ,    0.00003,  1.14243E+0002,  1.20089E+0002
"sx2801896b.1"     ,    0.00006,  1.26566E+0002,  1.20089E+0002
"sx2801896b.2"     ,    0.00006,  1.25771E+0002,  1.20089E+0002
"sx3214055c.1"     ,    0.00001,  1.22149E+0002,  1.20089E+0002
"sx3214055c.2"     ,    0.00001,  1.21530E+0002,  1.20089E+0002
"sx3195310a.1"     ,    0.00005,  1.13708E+0002,  1.20089E+0002
"sx3195310a.2"     ,    0.00005,  1.15437E+0002,  1.20089E+0002
"sx3008232b.1"     ,    0.00006,  1.27999E+0002,  1.20089E+0002
"sx3008232b.2"     ,    0.00006,  1.26844E+0002,  1.20089E+0002
"sx2764399b.1"     ,    0.00006,  1.26478E+0002,  1.20089E+0002
"sx2764399b.2"     ,    0.00006,  1.28135E+0002,  1.20089E+0002
"sx3027116a.1"     ,    0.00005,  1.16624E+0002,  1.20089E+0002
"sx3027116a.2"     ,    0.00005,  1.15072E+0002,  1.20089E+0002
"sx2689678b.1"     ,    0.00003,  1.18948E+0002,  1.20089E+0002
"sx2689678b.2"     ,    0.00003,  1.17849E+0002,  1.20089E+0002
"sx2951995c.1"     ,    0.00001,  1.22694E+0002,  1.20089E+0002
"sx2951995c.2"     ,    0.00001,  1.17487E+0002,  1.20089E+0002
"sx3139086b.1"     ,    0.00006,  1.23600E+0002,  1.20089E+0002
"sx3139086b.2"     ,    0.00006,  1.24442E+0002,  1.20089E+0002
"sx2933120c.1"     ,    0.00001,  1.22696E+0002,  1.20089E+0002
"sx2933120c.2"     ,    0.00001,  1.21160E+0002,  1.20089E+0002
"sx2726973a.1"     ,    0.00010,  1.19502E+0002,  1.20089E+0002
"sx2726973a.2"     ,    0.00010,  1.19002E+0002,  1.20089E+0002
"sx2820531b.1"     ,    0.00006,  1.29340E+0002,  1.20089E+0002
"sx2820531b.2"     ,    0.00006,  1.27207E+0002,  1.20089E+0002
"sx3157708c.1"     ,    0.00001,  1.23231E+0002,  1.20089E+0002
"sx3157708c.2"     ,    0.00001,  1.24212E+0002,  1.20089E+0002
"sx2858166a.1"     ,    0.00010,  1.20862E+0002,  1.20089E+0002
"sx2858166a.2"     ,    0.00010,  1.21149E+0002,  1.20089E+0002
"sx2764403a.1"     ,    0.00008,  1.12792E+0002,  1.20089E+0002
"sx2764403a.2"     ,    0.00008,  1.11403E+0002,  1.20089E+0002
"sx2895449c.1"     ,    0.00001,  1.23226E+0002,  1.20089E+0002
"sx2895449c.2"     ,    0.00001,  1.25331E+0002,  1.20089E+0002
"sx3176656a.1"     ,    0.00010,  1.20646E+0002,  1.20089E+0002
"sx3176656a.2"     ,    0.00010,  1.18174E+0002,  1.20089E+0002
